"PRO_1","PRO_2","PRO_3","PRO_4","PRO_5","PRO_6","PRO_7","PRO_8","PRO_9","PRO_10","PRO_11","PRO_12","PRO_13","PRO_14","PRO_15","PRO_16","PRO_17","PRO_18","PRO_19","PRO_20","PRO_21","PRO_22","PRO_23","PRO_24","PRO_25","PRO_26","PRO_27","PRO_28","PRO_29","PRO_30","PRO_31","PRO_32","PRO_33","PRO_34","PRO_35","PRO_36","PRO_37","PRO_38","PRO_39","PRO_40","PRO_41","PRO_42","PRO_43","PRO_44","PRO_45","PRO_46","PRO_47","PRO_48","PRO_49","PRO_50","PRO_51","PRO_52","PRO_53","PRO_54","PRO_55","PRO_56","PRO_57","PRO_58","PRO_59","PRO_60","PRO_61","PRO_62","PRO_63","PRO_64","PRO_65","PRO_66","PRO_67","PRO_68","PRO_69","PRO_70","PRO_71","PRO_72","PRO_73","PRO_74","PRO_75","PRO_76","PRO_77","PRO_78","PRO_79","PRO_80","PRO_81","PRO_82","PRO_83","PRO_84","PRO_85","PRO_86","PRO_87","PRO_88","PRO_89","PRO_90","PRO_91","PRO_92","PRO_93","PRO_94","PRO_95","PRO_96","PRO_97","PRO_98","PRO_99","PRO_100"
"RNA_26",0.137660600930197,-0.110672469004524,0.0058554053072625,0.120961680441945,0.0141817154466679,-0.0119297101840794,-0.0238749769446684,-0.099788485219868,-0.126516020122916,0.0865656576259208,-0.152861173609452,-0.131837562069743,-0.0753453857426537,-0.113894095783045,-0.168960077592371,0.152260363916796,-0.137235842008483,-0.120008244510408,-0.169291645986455,-0.0443555543002057,-0.0826341327157583,-0.0510356937503084,0.0309624139335562,-0.0844742079894881,-0.0375991361753533,0.518464121326337,0.101480396481227,-0.204782372440235,-0.00784501633980819,-0.0639922886813886,0.036995232412476,0.0209811621817557,0.0208115372159708,-0.0529977555580205,-0.0494801073908775,-0.0728360009281341,-0.0510896965480911,-0.0346494711073922,0.0666404697604969,-0.0602085259790372,-0.0608160237480071,0.0191013589699841,-0.0688352598866506,0.0447109766172488,-0.0593767543003298,0.169683247221717,0.0337784750805577,-0.0556199199196919,0.102246378351913,0.0312538201345741,-0.157134879896117,0.0285683270617447,-0.0467259385240248,-0.0678833080887442,0.239183760326938,-0.0564833036171194,0.116477531771923,0.188705488402267,-0.0780290573785435,0.0147472561430454,-0.00758251174063602,0.00390724653505261,0.0124618328970175,0.0449146990444408,0.113742866552456,0.197480434166403,0.183510610785027,-0.0571918805373329,0.0305398650346189,-0.23093645207782,-0.171653016127575,-0.0660618158480349,-0.0592579642120069,-0.170896451421682,0.200881004806024,-0.0496260368753541,0.105785030225315,0.119887696222451,-0.0496876995382422,0.0323579380505045,0.0694432933376987,0.170704182705673,-0.03601825213834,-0.0669519718142038,0.031476088578883,0.0451474035809731,-0.0906336969880669,-0.250874603094154,-0.00674408087684066,-0.0146174298354836,-0.2151923019952,-0.0958545379799852,0.13915385740023,0.24549319452676,-0.0961776111652994,0.224581138149072,-0.0331471783816016,0.123505774513253,0.106252599141064,0.046502616756892
"RNA_27",-0.0184127551729164,-0.149783603247235,-0.0385647861020061,0.184571775051187,-0.104688579215347,0.0395033529142951,0.136105279201283,-0.0486971805725214,-0.0602135118315727,0.111865933305448,-0.174144552969719,0.0353378095349148,0.195801991250817,-0.232396414969079,-0.313621732704807,0.0845538551822542,-0.151611302194062,-0.241477138962168,-0.31527798687991,-0.0094937246621151,-0.241294562949811,-0.219327554612306,-0.00655279584385756,-0.0938414388941856,0.147949871476538,0.170815050155389,0.299637427708679,-0.16268121332375,-0.037749351868332,-0.0768542422991803,0.0501597759669383,0.194856385068811,-0.0580358589652989,-0.178764243971607,-0.181802818724331,0.0191671603753494,-0.058742247422699,0.160886067378959,-0.235940346097762,0.00818963840450154,-0.189529464676769,-0.14930239326046,-0.0407199478306292,-0.0855035238531189,-0.224647681212773,-0.128021758400838,0.314342270002344,-0.211285483258,0.10331160640493,-0.00849619087889262,-0.118552879656062,0.00253764008455716,0.068333909323092,-0.0951245063385301,0.619231259946337,0.101235863273294,0.296970492948749,0.203156108069061,-0.221979330745636,0.053847496235194,-0.232948073097802,-0.0698972796632489,-0.137350444687812,0.0256551529821691,0.263630556395216,0.309832905045252,0.309115669986065,0.187319839749,-0.0619908868217083,-0.362581471541003,-0.0928197864396293,0.242195504022748,-0.138983361015249,-0.267172154339351,0.242609086887453,-0.112245645288497,0.388027091397295,-0.0101085309071252,-0.0564147427136998,-0.116025106625591,0.347521454887634,0.219588411053187,-0.0345982458229313,-0.0874056853454117,0.202131171344679,-0.0313633219665833,-0.158925753596812,-0.219851689920881,-0.0490882037565876,-0.176133549673952,0.0103292088181428,0.0225497694553082,-0.00221205591813813,0.190065596909048,-0.118861315474549,0.247435293797214,-0.126064513085111,0.169786316804643,0.281314494602919,0.0422560315236371
"RNA_28",0.0271661518807211,0.0170232401118058,0.147838986442656,-0.240826265153266,0.0138542650789407,0.177946069295312,-0.224607379114223,-0.081507497100349,0.0351567390279853,-0.0407715133379673,-0.0464113452538464,-0.0655938804668553,-0.120543510794341,-0.0369778502692222,0.184591787361861,-0.0996864465428841,-0.0723230691230746,0.199438119385064,0.0685067003018193,0.11916784678533,-0.0817311364430411,-0.17959980377338,0.154304998321553,0.0397050447636224,-0.127157315242637,-0.0332531851257127,-0.238826630955445,0.26514922890477,0.0835287423509695,-0.0332099473229203,0.0569631600838522,-0.153048257646872,0.111202690576542,0.075231739239866,0.0761163373167618,0.241814775330731,0.0238055469584685,-0.0905940417657179,0.122776036133893,-0.0792524486409175,0.0289863406095124,0.0400731970727872,-0.113691759423111,-0.0153842978548969,0.0871444890538894,0.140580610055195,-0.216223738868775,0.0486660567792095,-0.305791860983853,0.150840742448987,-0.064790561198897,0.300446772908248,-0.0691957622248816,-0.071689670487341,-0.10734957436494,-0.0143893448295764,-0.126593936588141,-0.139336516942175,-0.139531440752204,0.118586135658946,0.213406320424186,0.143731900263861,0.0744435827473952,0.108403503919158,-0.142251199942134,-0.159081738407467,-0.204396108675439,-0.16704474097312,-0.210672429932138,0.110144298570871,-0.0427761032706844,-0.115531860505557,0.0821318241869982,0.101746824531599,0.0253043537399671,0.181046243430161,-0.0689863363860358,0.0643525326117906,0.0931614055805693,-0.0318415210926246,-0.0796560531411011,-0.0988035866955455,0.0695990646514748,0.0220065792844284,0.117811241827832,0.0834867222873852,0.0431119016844939,0.0678505304017011,0.0679979913603366,0.0476468223872674,0.00783948331308667,-0.0792243272661069,0.0627437840428852,0.0949213571304872,0.136200678235947,-0.101840403953594,0.0979808910011018,0.100973630171873,-0.00751425196498265,-0.0824941413945963
"RNA_29",-0.0452938313360122,0.0326497052066953,-0.0256261874404181,-0.213292273067767,-0.0668659754394623,0.0363876629817487,-0.113822005459346,0.00595319518723738,-3.09286139214073e-05,-0.00618000099468504,-0.0458660919973995,-0.011375812845432,-0.0475643504967477,-0.146558705643537,0.0409646090280093,0.0463096738006378,0.0119145779286173,0.152581123021247,-0.042364729432376,0.114887274572121,-0.0342390394946185,-0.00353344651970525,-0.0530241565545156,0.145791792440846,-0.0532723445236168,-0.218838017252373,-0.115131918603536,0.114335794125479,-0.0449355876169535,-0.102064664936108,-0.00847119636783206,0.10381315231445,0.0505007491118182,-0.0847388702693075,0.0769914714742176,0.0915304293394673,0.0518921462665255,-0.12174144082587,0.0993221329530474,0.0128715159501704,0.136636736893258,0.0302698831702844,0.0189128293020806,-0.0106010191698481,-0.000653546657360029,0.0469797524938698,-0.0744701257847476,0.0660637951230711,-0.125869683920019,0.0570648680908994,0.12314257461772,0.0949450112298416,-0.0918277384082266,0.170459403112206,-0.13529137601148,0.111315070019183,-0.0355627041467666,-0.18059835255234,-0.0891270618437939,0.277013049910861,0.00310432505665764,-0.0190414724407619,-0.0315147584050183,0.106637572415595,-0.183871732437671,-0.202723804269448,-0.0719716818963752,-0.0402385855808189,-0.0827934043334175,0.219951004988991,0.0171821045501379,-0.0141298410367013,0.0860468897613084,0.153791000374842,-0.197904398065099,0.551064315335952,-0.157003851871356,0.0616061717850275,0.0527686490370418,-0.137741905741575,-0.135155784204329,-0.108641479455086,0.0872348264852657,0.229137994813528,0.0331453105683931,0.107689932034389,0.121297271471724,0.19903428979266,0.0848699683176299,0.00967107062497506,0.11613425051759,-0.0117612153558173,0.0767286671503761,-0.135328548266638,0.0915777602550455,-0.207293613431985,0.0401356973628089,-0.148283223176608,-0.171564914322357,0.0725319286364504
"RNA_30",-0.218168668705097,-0.144858873951787,-0.271184258358997,0.0228928782603732,-0.209396067919546,-0.223838393119107,0.183338529186875,0.476770288518913,0.00755245365858596,-0.211072000369851,0.130460082569574,0.189249762025138,0.181742903685895,0.320386511166672,0.140583203676237,-0.0507989139778631,0.344071273046138,0.126852639809772,0.140948908123295,-0.300928763013582,0.142765849831225,0.244338310315624,-0.280415967556758,0.122254182250368,0.135169968848441,-0.211313780318593,-0.0351879737550667,0.442529043421334,-0.277824531840245,0.708033243874284,-0.279986624255262,0.0839056520876255,-0.375902340924123,0.188777742180627,0.320871832073823,-0.0807409065212678,0.0803353884112862,0.189534620512723,-0.100660011239023,0.213248468599175,0.223116691274993,-0.153608823588315,0.457091776561297,-0.239466743777674,-0.0888711473702479,-0.00859993707074651,0.0417001363371121,0.174362235416106,0.119621907784737,-0.471291676588453,0.0659676309512435,-0.278897669625018,0.298673684727814,0.157971413332878,-0.0764575017818639,0.066968908587813,0.0231082379113054,0.058200206963675,0.349516106428475,-0.163265797600809,0.137004208262644,0.122894542939882,-0.289853918174972,-0.142049432406576,-0.0895872615233956,-0.241846232637877,-0.0220675922584664,0.0947139493926823,0.292921597577596,0.161410441824192,0.31689718836502,0.110021849325914,-0.0999070505102482,0.232450403059467,-0.301076356181028,-0.284704134662383,-0.0819834613398916,-0.137675931006129,-0.198439427645885,-0.123073740642962,0.0833027346107885,-0.176232745547109,-0.0225104603561676,-0.197145062658764,-0.283690062095657,-0.190274129494153,0.247739599546342,0.27405094482266,0.159358730953209,-0.377455666269952,0.176212234916348,0.0903255332750179,-0.372052330908474,-0.243864350427134,0.0126294420871614,-0.187576855651657,-0.050949169889752,-0.373551618585214,-0.254638941044254,-0.105855636676117
"RNA_31",0.107315565049192,0.0452184153675185,0.517220655185834,-0.0497036890318811,0.158643442149631,0.445505952014374,-0.241902478746604,-0.3465347205904,0.136603561911714,0.21859051166088,-0.00567696627225915,-0.005312952734868,-0.17736414269871,-0.141676922964171,-0.0597931873294097,-0.206209330633236,-0.304086913760409,-0.036893475532954,-0.121677777339558,0.166568896573622,-0.155674137925626,-0.245616216150325,0.354809216598544,-0.226119249304267,-0.0800226123608251,0.0691515674857048,-0.13662106897886,-0.235002891080539,0.347067026232541,-0.277851613052606,0.662738168177396,-0.178683578016307,0.301716421649354,-0.198424053782427,-0.214295971735309,0.300765993262198,0.0530719407679774,-0.251408849975984,0.0781868541452039,-0.272058652532603,-0.145272419439682,0.0984859202515041,-0.20267781040053,0.23033978884357,0.0713603686417338,0.0600188531226535,-0.0306897500550723,-0.0759771961057537,-0.341614077879089,0.278078733726726,0.0226717530854571,0.0987592163614963,-0.122922514492145,-0.194788111980601,0.023358768013816,-0.121484012095033,-0.0732632150372725,-0.0440526576448467,-0.429923174817645,0.0741298344720771,0.0719250089251923,-0.067904900093338,0.0991517448889936,0.084090521094702,-0.159716143401125,-0.0270613628032413,-0.174148538707034,-0.0350024131619206,-0.35276410564563,-0.122240787528513,-0.291053910708122,-0.116224490995215,0.088090048401848,-0.206443305570139,0.206643851368698,0.204558535187636,0.0277817559340103,0.0357547233430145,0.336803198820172,0.0805337564930161,-0.0449561994795355,0.0859343725447776,-0.0772743693480638,-0.0181936928670722,0.411693374487351,0.265830945149565,-0.002205907618841,-0.150718606550607,-0.347777731367698,0.219320419955055,0.213175836505686,-0.00266374500762835,0.140189124888461,0.0747858938997167,0.176723217002891,0.0695304620112203,0.240428723178017,0.181635366177647,0.1691062684849,-0.0224551407409388
"RNA_32",-0.158922904434506,-0.0212257751542156,-0.464095555655546,-0.0190666753256343,-0.243268905832157,-0.318355219932507,0.264759785184315,0.348281472791752,-0.191500098477727,-0.171394437908879,0.0454681550802716,0.0586861296012574,0.299777803097007,0.139924320822546,-0.0175596668441244,0.187415115410348,0.331737357630043,-0.0464463398605342,-0.0643210668203784,-0.162969125154315,0.0635147918328014,0.261248737422004,-0.416243633831421,0.305142464605393,0.117904998577858,-0.171052026636243,0.185636329469116,0.205865498963225,-0.35215322326463,0.267623928777335,-0.447345134608848,0.610780428610099,-0.403471739991524,-0.0323597714234725,0.333630176384693,-0.22728040584451,-0.0163001684945638,0.317658940842034,-0.0976334647248989,0.345329287450627,0.148284876099555,-0.181299748074973,0.275129231837049,-0.147970555724686,-0.219582364200303,-0.0430264642036235,0.129464631688527,0.0852321533987299,0.194399843916046,-0.318110071038807,-0.106012048895052,-0.230955469764252,0.217760503767452,0.335406592614927,0.0747564632858514,0.305970397068021,0.0764455500707136,0.0581945828912477,0.322345949116533,0.0531414888406592,-0.152682340102966,-0.0615535980529844,-0.33985709940526,-0.0464460341011491,0.179234847315457,-0.0837239949830803,0.241950105211198,0.0549150475946569,0.218893210625678,0.0770393201819932,0.254361486235335,0.243435633470007,-0.06910726327085,0.236494765468795,-0.26192067608479,-0.166253190586828,0.132499357236574,-0.0338224665796897,-0.207939330216657,-0.329124026913994,0.059106154704718,-0.141571402790949,0.0713707032908501,0.0199531798848678,-0.347640271692613,-0.283128899840917,0.0413661075848729,0.116178890823328,0.399287383497735,-0.317427753576576,0.0326064105746156,0.191649902212382,-0.2264092360696,-0.174087714245397,-0.136864300319471,-0.182103582386798,-0.212202985966031,-0.322975120143416,-0.192270922018661,0.0745691157341974
"RNA_33",0.193387726277052,0.10526115226294,0.400778539388558,-0.0964960374307046,0.180107608684198,0.222092837186709,-0.314410614705968,-0.311885482672781,0.0426077670370524,0.212146710261201,-0.106733795442542,-0.0516030425956202,-0.266952339967707,-0.201143739184234,0.0461432515820709,-0.121811206033005,-0.316039673268029,0.03430359183892,0.10189627413029,0.194836754579742,-0.0441556649520154,-0.230187693664853,0.381951697932606,-0.208804370708597,-0.12021674205991,0.0151906145592095,-0.172814266748968,-0.239098705809166,0.309390193124355,-0.367380939760847,0.356881553618464,-0.312808173375181,0.6585736681748,-0.0714038551252411,-0.221970799585531,0.171882749772284,-0.0213105653736384,-0.246054103032126,0.0902406004247755,-0.281026643300393,-0.140641164740649,0.33057542618068,-0.293628034878613,0.133020650302316,0.148944046747255,0.0519232307062821,-0.120635946570393,-0.0757173810285095,-0.181100247030354,0.300394837255858,0.0464496925408781,0.146102056041776,-0.332179704749057,-0.225926186509967,-0.0687066029057827,-0.206829109699553,-0.127402616190983,-0.116475261070574,-0.280409208072691,0.0468271437199058,0.0736366833583196,-0.075106612147405,0.289299609457617,0.0897937370323197,-0.235484925740943,0.0216152451170613,-0.202737591427892,-0.123984158024788,-0.218827608725528,0.0741848213625384,-0.239827415537597,-0.319201556978126,0.0931602126788265,-0.130461643157226,0.136940424574771,0.317119882772502,-0.131605992122773,0.21509864876532,0.2330262323535,0.228745335103955,-0.145545655709018,0.104227115791909,-0.0468901946277253,0.146370411210649,0.290446665080853,0.308603554505273,-0.0528978483587478,-0.0203102839220429,-0.244453833749228,0.361385400804826,-0.0117519558184826,-0.138846010928818,0.19248930770634,0.0899222188484305,0.0898701152361277,0.079102577356454,0.115641602904792,0.19606341576014,0.110151836571539,0.0499419204849231
"RNA_34",-0.142160056899552,-0.209852275632587,-0.158606918940954,0.240987367482442,-0.162347260216126,0.050746726243454,0.174102945018843,0.177537862723164,0.0701094949201182,-0.0130084402866932,-0.054688911906264,0.336878944861029,0.269029994052794,-0.0242986699486525,-0.0618931294978425,-0.0228275315449374,-0.0260776223788809,-0.0313218727105593,0.0116925622695758,-0.132724181522361,-0.240643368749464,0.0179556747135664,-0.0194048160442536,-0.140221703456959,0.234191415976555,-0.0685673209909892,0.229075954256143,0.0774198942787692,-0.0916369067385573,-0.00130913870323587,0.0761503332764106,-0.0763398084919518,0.00255696196294832,-0.0072951647164485,-0.024895676992427,-0.0535920228281595,-0.0378534123895789,0.19751379398483,-0.0978506382508417,0.0918670047172492,-0.0808512148591309,-0.0859377132417817,0.123079207573339,-0.0499606087493134,-0.152920280054521,-0.215102921182657,0.1931390755599,-0.1491949662063,0.324453501249835,-0.0562520922133798,-0.0414621625734166,-0.0415192660272,0.161422655765403,-0.119641928336549,0.144123918945795,-0.202801967930811,0.182471326104571,0.229890341347739,-0.0691552844962609,-0.104630887766885,-0.213902552216942,0.0536832214559976,-0.0216268484217408,-0.0968692558587352,-0.0355435354014231,0.152765207028423,0.2087400793337,0.29050593599915,0.221853543776037,-0.205281497814984,0.107349724989181,-0.0944072663584085,-0.170564095083823,-0.0891290290878785,-0.0230388373706732,-0.193889246543303,0.0540868333511597,-0.231197065776743,-0.107900771680378,-0.0279347348587234,-0.082277162675495,0.218415940518075,-0.302380418497183,-0.222456912899279,0.042232565464986,0.151278103228941,0.0143738711029647,0.0964196994082721,-0.0167292545581598,-0.0990652145977966,0.142116813173757,0.100845683834245,-0.0109386352592375,0.00217123126199992,-0.117178641083421,-0.0837881260293529,-0.0322934285156218,0.0383756315414181,0.119080012343379,-0.0606333666581592
"RNA_35",-0.274718792711984,-0.0975922378170692,-0.267106717639198,-0.0800170211387278,-0.256752077990859,-0.0875043625496363,0.0719796198348329,0.437916513312495,0.0477747568261648,-0.289777874770063,0.137319974355692,0.200021391276044,0.129825658587659,0.359318342256098,0.244846935228073,-0.108296745500188,0.300481581546164,0.198069071808811,0.184951079160636,-0.217128544938314,0.064676591446322,0.235600247986855,-0.0505145628831381,0.229779944478084,0.018055283070371,-0.313280832822684,-0.125185067706414,0.406405174260248,-0.228437473774251,0.356652170180092,-0.243989367162686,0.032972239004218,-0.234712999955573,0.193460777956688,0.687694451901774,0.087023476027039,-0.0185823253039328,0.0934805487527016,0.0571415727941998,0.176048758722992,0.268064108923108,-0.143310069239421,0.330620905560574,-0.231125017309646,-0.0201665857601217,0.0326938214346863,-0.103253501024044,0.36733385052193,0.01039359243086,-0.308379962295464,-0.0929689863492529,-0.124986499999445,0.259504956968743,0.23848900684014,-0.243904839180754,-0.0711635967144583,-0.0402631000187747,-0.0660417530509841,0.313124520893188,-0.0600655823513096,0.153771745268878,0.127405106841651,-0.299631872178386,-0.140156818305437,-0.143015628450958,-0.343327219944027,-0.132770008528379,0.0286586448457275,0.245832594623424,0.23433035592015,0.247012997044239,-0.188962324563928,-0.0747219350138408,0.286740576439872,-0.318459369104046,-0.0990787435461058,-0.115760831833466,-0.198501693125535,-0.0988826535649336,-0.309770017958017,-0.175259250566348,-0.237760221447447,-0.0883549085435523,-0.0772998266837631,-0.134340047135792,-0.0139388595105798,0.424832187073438,0.236474872154792,0.450092808948324,-0.192059490503602,0.265511408882627,0.157458527976203,-0.227095477129763,-0.287388028770957,0.17308219793382,-0.333022918325905,0.0221293811476702,-0.364082530412154,-0.303179150009438,-0.222152227689594
"RNA_36",0.0235156770068305,0.0156776682198843,0.248867855862835,-0.151774139581932,0.137052449865414,0.424610711049682,-0.183776172472301,-0.147650200064563,0.214816666664546,-0.0215632144858544,-0.0331839091357119,-0.029659084036099,-0.218664891208997,-0.101361046797076,-0.0624016636505537,-0.342790548679773,-0.181622258076973,-0.0145674867625618,-0.00534274721412002,-0.0468147210839243,-0.145272644171568,-0.16223754442347,0.499914650661635,0.118475520477492,-0.0624072137699178,-0.0196310570227904,-0.105650135323774,-0.0988889943475625,0.265535671951873,-0.0810830602423982,0.362388378821335,-0.159339113012198,0.226627760593258,0.0212719418579204,-7.1951025281993e-05,0.664418711400888,-0.149967102882074,-0.261357821549677,-0.0491961322942605,-0.124565043125804,0.00301000680742159,-0.00408005656997928,-0.0648163392089499,0.109083907817397,-0.0883777478297363,0.0322752508009859,-0.0810474242953147,0.126321018570172,-0.401760489782543,0.149494998702919,-0.235476242771841,0.166512542362399,-0.145052600931539,-0.224744444931692,-0.020067788745136,-0.170876741031101,-0.101406982537228,-0.114412315753136,-0.336649336830984,0.039385474599542,0.0790482350248034,0.284667665175839,-0.0178206542532832,-0.102631047441933,-0.0964889256037073,-0.142052788964552,-0.253098220289425,-0.110685923210339,-0.206383559924169,0.0201748049756767,-0.172616218731532,-0.116557799048455,-0.0103075078031591,-0.150266077408362,0.113798194697829,0.107022018157942,0.0942079431899511,-0.0804662712361903,0.368562696922913,0.0698745830007882,0.0106711390610601,0.0224906548777964,-0.0835693619569432,-0.0786870345934667,0.421947652602593,0.319646758817429,0.202652794588262,0.021427384999221,-0.0800996446816832,-0.00661478873457706,0.278277523279585,0.0309567061428086,0.0240188338961546,0.0631483625967785,0.207847001307646,0.0904112352798902,0.219069768959524,0.157832716915055,-0.00433338155563537,-0.30133835138568
"RNA_37",-0.0941805844676415,0.0938398090775687,0.0919337041976302,-0.190083719684485,0.00515387740694132,0.0649329499971418,-0.0274131430506158,0.0251599824465456,0.0700906204325604,-0.0846507311107723,0.133746329237976,0.0944137876210266,0.0213131601556121,-0.0145152909938703,-0.0484116064315789,0.0298480300435958,0.0588177172470173,0.131640608899522,0.0423241173093482,-0.0331095252382494,0.0293454517699167,0.0689647522922524,-0.0208971081264207,0.022704793456089,0.0897191865673407,-0.138855814317156,-0.0552413709124139,0.0999239918242599,0.172257233992669,-0.0253539491953805,0.060390687954684,-0.0643141961922199,0.101956965778583,-0.0405300148017681,-0.0480681046883018,0.00463218717722664,0.420516416285503,-0.034984897795317,0.0632262903260495,0.0440967174939978,-0.00377665398744798,0.0235992785666799,-0.0196444951577075,0.0423578906652865,0.000459377691402849,0.000980357416699485,-0.0718489001629716,0.0128754686550875,-0.116054097176274,0.0247291545228441,0.218941148117793,0.0916708809988499,0.0179079421206882,-0.0711839696348743,-0.176316016945246,0.0126904596083603,-0.0933689691701571,-0.221326567273117,-0.0557265301322397,0.0361432578737988,-0.0207770660678172,-0.0179345511729479,0.0273903065298983,0.051509785554959,-0.123241149745943,-0.175192053804793,-0.0706948251478359,0.0205592028826495,-0.0174281946089521,0.0781932893837091,0.0459406562012819,0.0756116845692887,0.0651719653067829,0.071237579389433,-0.187381751966438,0.140548613663234,-0.172518278052567,-0.123804188607317,0.0135402147452853,-0.0314954707631743,-0.271260859776067,-0.0850789962969766,0.0496447532479765,0.0721525275751522,-0.00192386679611519,0.0333204605068836,0.0764114300281629,0.256118256537425,-0.143648294180327,0.107348659292037,0.17437237848737,0.0816978008632428,-0.0538382282722478,-0.226765097120063,0.1058229206798,-0.27903709614524,0.150942675843695,-0.105562828244937,-0.1809096715034,0.0491123008826902
"RNA_38",-0.369948200292073,-0.222388524642749,-0.445706176892479,0.135923712388601,-0.345895914231741,-0.172421589320421,0.266884203743185,0.334217512184109,0.0384757946021822,-0.24027615555409,0.0099276706142037,0.162370219625181,0.394089188021614,0.0939435088912014,-0.149330534284803,0.123851839272109,0.118031963923664,-0.145022960849776,-0.0366316033585307,-0.115072148788875,-0.213370910151133,0.0832490881468507,-0.2377187336952,-0.0442601117169662,0.325202428321683,-0.0735038988966592,0.199749691237944,0.227290489390232,-0.252404348149617,0.143609254339585,-0.319056913965541,0.224005890163728,-0.245192940908169,0.019099764934491,0.17710013850605,-0.131813341649671,-0.108370418655066,0.630856860810025,-0.0535428323057992,0.275456125809206,-0.0767883631477768,-0.303533502411763,0.17296340774675,-0.24053880027627,-0.0980416265120773,-0.255777787827397,0.142757355686352,0.00473940846718656,0.329159530072011,-0.23939463101797,-0.0451396157625736,-0.0238611807519384,0.235225759194315,0.00167426370560218,0.1899542766864,0.0612499780073327,0.233950220801023,0.147443224818493,0.166642642434419,-0.0876617760927554,-0.281099570466246,0.000244632544875905,-0.0755789130295608,0.0138494983105694,0.278191528231324,0.116215524837611,0.382489564617373,0.295111528876828,0.26987974419879,-0.253566416090613,0.188188972446485,0.115215560691192,-0.0590244523716373,0.0820159556952867,-0.0273901398630441,-0.366747613353141,0.203780901238645,-0.263111185055595,-0.3575065126382,-0.113113693663509,0.0116644408527498,0.108061085115304,-0.0846873849767924,-0.200664575315898,-0.170876367721837,-0.117194278214263,-0.00472215461034777,0.168590424792128,0.228844750779446,-0.179350408473556,0.0256271689345628,0.149842783400148,-0.133477666042778,-0.00247320969652952,-0.196200462644989,-0.214212724788209,-0.201767320783217,-0.031995003988556,-0.0107166640046535,0.0312058250275725
"RNA_39",0.179378722033241,-0.0644769756548471,0.236836265876525,0.190991370439423,0.140230744908014,0.258772988194375,-0.212892375512243,-0.404906732426527,0.0390025986910789,0.21800144294462,-0.300611912574078,-0.142389187978449,-0.137289721900662,-0.320728608750172,-0.168854414979107,-0.0955617973162168,-0.448817352662458,-0.14232613695684,-0.206891681027903,0.142117863185891,-0.27510331983909,-0.4183102267729,0.342432431898112,-0.162838135981348,0.0228426681770089,0.332634945504294,-0.0534737277042604,-0.376958799178184,0.0904764013719685,-0.310420392507826,0.329603108300409,-0.14614904766404,0.224931988682566,0.0308585223234531,-0.360075621257985,0.256912517840173,-0.164134442182589,-0.17357046660027,-0.19490401669843,-0.320392235607857,-0.273282737269952,0.086669677881736,-0.306871639883986,0.00942583130079764,0.0865954392581022,-0.0421994442299743,0.153805491060057,-0.308312391691078,-0.146180172187429,0.311404199720608,-0.0821054910611924,0.143826034549157,-0.174079554917147,-0.334906638600133,0.214506911271011,-0.223174734588083,0.100042513395054,0.114032808756445,-0.442050129504872,0.0191429264856928,0.0274774273536308,0.0468441789677275,0.21318207302065,0.0937451358633687,0.102521089041522,0.310699670028166,0.0244306572172068,-0.0523578532028093,-0.3193573310441,-0.325878943471318,-0.315799935077183,-0.125293397032034,-0.0593408965587289,-0.272424414355945,0.636720901535537,0.0632270293886828,0.309984842212535,0.120914908065253,0.151376806555332,0.303460731100248,0.228381075960213,0.377662853472332,-0.0219686903556137,-0.022201239667551,0.487748717803503,0.235432007846099,-0.2143906810789,-0.277286552967955,-0.233083212910633,0.170374759251309,-0.141961854455756,-0.117717154310495,0.132327279306252,0.514929461071381,0.0214510403887028,0.437308028890274,0.0641552161821533,0.505632617416261,0.39736373875229,-0.0386781008902939
